Class,Left_Hip_X,Left_Hip_Y,Left_Hip_Z,Right_Hip_X,Right_Hip_Y,Right_Hip_Z,Left_Shoulder_X,Left_Shoulder_Y,Left_Shoulder_Z,Right_Shoulder_X,Right_Shoulder_Y,Right_Shoulder_Z,Nose_X,Nose_Y,Nose_Z
Class2,0.453023463,0.713248253,0.187926859,0.484131336,0.728848696,-0.188045293,0.489296496,0.299749076,0.23237443,0.495152622,0.298992842,-0.322851211,0.535865366,0.116541579,-0.065364368
Class2,0.453766495,0.713244855,0.188009351,0.483833671,0.729013324,-0.188099176,0.489863187,0.299723804,0.233388752,0.495135903,0.299158484,-0.323832452,0.536401987,0.116541885,-0.065383844
Class2,0.453825384,0.713510871,0.188007534,0.483768791,0.730008245,-0.188100412,0.490169585,0.299809247,0.232254088,0.495159805,0.299570262,-0.324359924,0.536928236,0.116579078,-0.068566807
Class2,0.453847468,0.713680625,0.187951088,0.483704776,0.730424345,-0.188056156,0.490465343,0.299913913,0.230773032,0.495173961,0.299820691,-0.325351745,0.537209272,0.116631754,-0.072084881
Class2,0.453879207,0.713950038,0.187831894,0.483693808,0.730838716,-0.187953725,0.49092561,0.300144553,0.230600774,0.495254189,0.300143063,-0.326140881,0.538206697,0.117279612,-0.074369945
Class2,0.453883111,0.714017928,0.18762964,0.483591825,0.731047988,-0.18777746,0.491440892,0.30026558,0.230189621,0.495252967,0.300322652,-0.326271832,0.538685739,0.117680825,-0.077014543
Class2,0.453851998,0.714503884,0.186854079,0.483591884,0.731641829,-0.187058732,0.491881073,0.300747871,0.230438918,0.495304078,0.300476402,-0.325614423,0.539717376,0.119219474,-0.076741956
Class2,0.453713953,0.715235591,0.18600212,0.483653545,0.732498586,-0.186286896,0.492247015,0.301183045,0.232072771,0.495323926,0.300575078,-0.325604111,0.540324032,0.120071642,-0.076396063
Class2,0.453683048,0.71528703,0.183634669,0.483724207,0.732570231,-0.184018537,0.492989898,0.301210195,0.231381431,0.495304972,0.300704777,-0.325591624,0.541250885,0.120551832,-0.0803155
Class2,0.453621298,0.715302885,0.182594717,0.483747512,0.73261565,-0.183017477,0.493459731,0.301215589,0.231142849,0.495297849,0.300784022,-0.325572193,0.541662872,0.120870419,-0.081895694
Class2,0.453632474,0.715287685,0.181619957,0.483564079,0.732611537,-0.18204847,0.494512111,0.30122745,0.228407428,0.495223999,0.301419944,-0.325562865,0.543783486,0.122377202,-0.084301494
Class2,0.453625232,0.715306103,0.180655554,0.483415097,0.732634962,-0.181097001,0.495056629,0.301238567,0.2250496,0.49519214,0.301791787,-0.326583833,0.54491967,0.123355269,-0.088395678
Class2,0.453680307,0.71532017,0.181758955,0.482339472,0.73263669,-0.182138622,0.495313197,0.301426202,0.225337371,0.495537311,0.301913381,-0.326880425,0.547156632,0.124331392,-0.087769501
Class2,0.453689516,0.715371251,0.182286158,0.481669396,0.732696891,-0.182648644,0.495461464,0.301540554,0.225415289,0.495855331,0.301925838,-0.327381909,0.548418641,0.125120953,-0.087559238
Class2,0.453509063,0.715521514,0.182312995,0.481080383,0.732853472,-0.182674363,0.495338619,0.301744729,0.226826757,0.496210784,0.301878065,-0.327383399,0.549753129,0.125292793,-0.085902065
Class2,0.4533858,0.715707421,0.182334989,0.480834663,0.733053267,-0.182695836,0.495305985,0.301947027,0.227923945,0.496477544,0.30186525,-0.327289969,0.550505638,0.12554051,-0.084490024
Class2,0.453314185,0.715937018,0.182270244,0.480524927,0.733274221,-0.182640582,0.495299786,0.302168518,0.227855265,0.496478975,0.301914662,-0.327092499,0.552689016,0.126233354,-0.084118746
Class2,0.453309536,0.716114819,0.182280242,0.480317324,0.733430922,-0.182651326,0.495313078,0.3023718,0.227819175,0.496473014,0.301921695,-0.326747,0.553952038,0.126797348,-0.08388079
Class2,0.452984273,0.716240168,0.180463791,0.480294615,0.733395576,-0.180928856,0.495153964,0.302875549,0.225572735,0.496517956,0.301900834,-0.326735824,0.556036592,0.130555853,-0.085144557
Class2,0.452699602,0.716319442,0.179760948,0.480270803,0.733358145,-0.180267304,0.494982392,0.303202152,0.225087509,0.49661696,0.301897049,-0.32665211,0.557275355,0.132356837,-0.085156508
Class2,0.452670693,0.71632731,0.179739848,0.480305761,0.73326546,-0.180239007,0.494983673,0.303210586,0.22079441,0.49674651,0.301900089,-0.326754093,0.557638764,0.133343935,-0.08949808
Class2,0.452632606,0.71631074,0.179770172,0.480311245,0.732981265,-0.180266067,0.494978458,0.30322212,0.219669491,0.496861547,0.301900148,-0.327356219,0.557954729,0.133883342,-0.091012098
Class2,0.452408463,0.71626538,0.17901279,0.480396181,0.732926428,-0.179521218,0.494928747,0.303230077,0.214531973,0.496955007,0.301913947,-0.328007072,0.559118152,0.134986132,-0.095061146
Class2,0.452004433,0.716268659,0.178655013,0.48061651,0.732930243,-0.179173186,0.494797409,0.303239465,0.213442624,0.49707523,0.301923931,-0.329094291,0.55987674,0.135578573,-0.096180998
Class2,0.452001512,0.716247141,0.179003954,0.480525523,0.732913792,-0.179516405,0.494993061,0.303365022,0.213747263,0.497069925,0.301937133,-0.329318672,0.561310768,0.136834636,-0.095636047
Class2,0.451996863,0.716202557,0.179161489,0.480490029,0.732902706,-0.17967087,0.495125771,0.30342719,0.214372262,0.497065723,0.301979333,-0.329567492,0.562192023,0.137598082,-0.095001079
Class2,0.45199579,0.716182292,0.178526208,0.480452865,0.732901275,-0.179035619,0.49572894,0.303616554,0.209895045,0.497075588,0.302037865,-0.329493999,0.563074052,0.138754025,-0.104271799
Class2,0.451942801,0.716122091,0.178352416,0.480398715,0.732879102,-0.178859562,0.49584797,0.303701073,0.209384128,0.497205168,0.302042961,-0.329676837,0.563991189,0.139913782,-0.103669643
Class2,0.451798826,0.715940416,0.178440377,0.480284691,0.732689261,-0.178949013,0.495839894,0.303700656,0.208811507,0.497917533,0.302124828,-0.333022088,0.566530764,0.141602799,-0.102958195
Class2,0.451677352,0.715830505,0.178623602,0.480154186,0.732555211,-0.179131567,0.495837778,0.303699464,0.209076434,0.49840343,0.302180171,-0.334696293,0.568085492,0.142820448,-0.102186181
Class2,0.451417536,0.715955496,0.179055721,0.479794115,0.732558966,-0.179509073,0.495191008,0.303716183,0.211081564,0.499716491,0.301949471,-0.331504673,0.569785893,0.144335136,-0.090813249
Class2,0.451142192,0.716035366,0.179206878,0.47951138,0.732564986,-0.179649428,0.49467501,0.303741038,0.213182583,0.500517428,0.301806122,-0.32922402,0.570716083,0.14537774,-0.085476875
Class2,0.45066452,0.716246307,0.178746894,0.479161233,0.73266077,-0.179170772,0.49375546,0.303749055,0.213376805,0.501690626,0.301622063,-0.323704273,0.572235048,0.147899017,-0.079512954
Class2,0.45004946,0.716375828,0.177808553,0.478993773,0.732796967,-0.178241745,0.492946178,0.303756922,0.214085728,0.502519667,0.301484764,-0.319091856,0.573069334,0.149434596,-0.075471357
Class2,0.449813396,0.716498792,0.176118374,0.478893697,0.732971132,-0.176602572,0.49290055,0.303841978,0.214744106,0.50318408,0.301465243,-0.315541625,0.574668705,0.151231498,-0.073564716
Class2,0.44963184,0.716524243,0.173812017,0.478853881,0.733060181,-0.174367666,0.492871255,0.303863108,0.213741049,0.503457189,0.301416337,-0.315791816,0.57548362,0.152619377,-0.075076893
Class2,0.449488491,0.716504812,0.168420374,0.479074657,0.733094335,-0.16905959,0.492812961,0.303908497,0.205789402,0.503666282,0.301343352,-0.313337475,0.575649202,0.153358415,-0.081462361
Class2,0.449299157,0.716498494,0.165461063,0.479259282,0.733143032,-0.166136816,0.492713183,0.303958684,0.201249212,0.503827512,0.301258981,-0.312621325,0.575793207,0.153877169,-0.087698944
Class2,0.449261785,0.71635884,0.165992439,0.479257882,0.732996047,-0.166650996,0.492723614,0.303969502,0.200748473,0.504004598,0.300919205,-0.313265443,0.576034904,0.154669732,-0.088376395
Class2,0.449111015,0.716303587,0.166375563,0.479248881,0.732947767,-0.167029202,0.492722809,0.30398789,0.201346457,0.504170597,0.300585389,-0.313413531,0.576177359,0.155264542,-0.08873301
Class2,0.449679524,0.715795457,0.169944346,0.484082431,0.728530943,-0.170555025,0.490206897,0.30327487,0.204143196,0.498684347,0.300570667,-0.328268677,0.543685973,0.135195717,-0.100587577
Class2,0.450100064,0.715681136,0.171539158,0.486621112,0.727007747,-0.172077805,0.489124477,0.30276531,0.201963246,0.496245772,0.300566018,-0.334047168,0.535469472,0.127698883,-0.11601717
Class2,0.450369358,0.715448022,0.173470572,0.488135606,0.72632575,-0.173955917,0.48842144,0.302395284,0.202321842,0.495287329,0.300718009,-0.336888283,0.533219397,0.12487863,-0.114700146
Class2,0.451624244,0.715120256,0.175308764,0.489337802,0.724944234,-0.175774723,0.488049805,0.30210498,0.205903143,0.494776428,0.300715208,-0.335463792,0.53148526,0.123348363,-0.111421503
Class2,0.452545106,0.714972198,0.178443059,0.490699112,0.724094629,-0.178868771,0.487827897,0.302031249,0.213856667,0.494756043,0.300696343,-0.335146695,0.530520439,0.122307897,-0.105273359
Class2,0.452797115,0.714732349,0.181547016,0.491801202,0.723915875,-0.182003334,0.487493396,0.301992536,0.219253227,0.494772702,0.30063045,-0.334822297,0.530533969,0.121992789,-0.104796425
Class2,0.452884823,0.714560807,0.181475148,0.49186337,0.723660588,-0.18194893,0.487274587,0.301993608,0.2188088,0.494675428,0.300608456,-0.334470659,0.530217826,0.121662423,-0.104789697
Class2,0.453153819,0.714486539,0.181436211,0.491720796,0.723679006,-0.181911215,0.487286627,0.3019889,0.216508254,0.494413555,0.300672024,-0.334058851,0.529796422,0.121272892,-0.10755337
Class2,0.453905255,0.71415633,0.181208625,0.491593391,0.723347902,-0.181701675,0.487300843,0.301958114,0.213442832,0.494055808,0.300670415,-0.33389166,0.529418886,0.120993987,-0.109422192
Class2,0.454563886,0.713990927,0.183736458,0.491474479,0.723016262,-0.18417716,0.487309128,0.301935017,0.213919327,0.493958622,0.30066362,-0.336654812,0.528830767,0.120659672,-0.107848234
Class2,0.454945505,0.71375823,0.18649523,0.491375774,0.722713709,-0.186895773,0.487318724,0.301926494,0.214830935,0.493744552,0.300678194,-0.340500146,0.528352678,0.120496094,-0.107708983
Class2,0.4557724,0.713259876,0.18781279,0.491322488,0.721947253,-0.188062742,0.487314284,0.301817447,0.215266183,0.493736625,0.300688088,-0.340314895,0.5278579,0.120383263,-0.097961321
Class2,0.456567377,0.712988853,0.187933773,0.49127987,0.721497357,-0.188092172,0.487267405,0.301775604,0.218765795,0.493722528,0.30068773,-0.340073049,0.527626634,0.120404765,-0.085850231
Class2,0.457736403,0.712746739,0.187727734,0.49128893,0.721027017,-0.187846929,0.487269014,0.301651388,0.224394247,0.493709683,0.300665766,-0.337707072,0.52756542,0.120410189,-0.076747246
Class2,0.458628058,0.712609768,0.18805033,0.491319537,0.720392704,-0.188087866,0.487274438,0.301624745,0.229149967,0.493708342,0.300619602,-0.336925983,0.527622938,0.120503426,-0.07405284
Class2,0.459345698,0.712331414,0.188207373,0.491303623,0.719814956,-0.188206568,0.487284034,0.301568955,0.229245454,0.493699819,0.300539404,-0.33678636,0.527654529,0.1205635,-0.074285775
Class2,0.459794909,0.712320805,0.188688084,0.491284519,0.719746053,-0.18867144,0.487314761,0.3015531,0.228932038,0.493691742,0.300433367,-0.336740494,0.527714372,0.120618641,-0.075707756
Class2,0.460380346,0.712280214,0.18890141,0.4912723,0.719752073,-0.188893929,0.487378806,0.301546335,0.228519484,0.493678123,0.300430566,-0.337136954,0.527756989,0.120663263,-0.077178366
Class2,0.461051404,0.712164462,0.189448699,0.491261303,0.719724417,-0.189455017,0.487491548,0.301543802,0.228037253,0.493668526,0.300392419,-0.338226229,0.527811229,0.120683551,-0.078061767
Class2,0.461096615,0.712117314,0.190882951,0.491231829,0.719739377,-0.190926805,0.487489104,0.301549852,0.227951914,0.493682325,0.300388575,-0.338900059,0.527850211,0.120709553,-0.078433961
Class2,0.461257756,0.712058485,0.191741914,0.491191328,0.719748378,-0.191792428,0.487493575,0.301547468,0.228068873,0.493693262,0.300384849,-0.339730948,0.527874231,0.120742373,-0.078506947
Class2,0.461548656,0.711909592,0.191858664,0.490990967,0.719709933,-0.191907153,0.487506032,0.30155012,0.228654191,0.493712485,0.30023697,-0.339701176,0.527909636,0.120772734,-0.077990048
Class2,0.461777002,0.711734533,0.191854909,0.49084264,0.719656944,-0.191903651,0.487544566,0.301548034,0.228516445,0.493715078,0.300078273,-0.339756817,0.527993023,0.120794043,-0.078205191
Class2,0.462007374,0.711440504,0.191814587,0.490439743,0.719619215,-0.191863686,0.487644494,0.301546812,0.228410274,0.493717581,0.300000817,-0.339711756,0.528025568,0.120808445,-0.078368016
Class2,0.46229732,0.711141527,0.191785306,0.490250289,0.719486237,-0.191834673,0.487754554,0.301547647,0.228423819,0.493722081,0.299883783,-0.33969146,0.528095245,0.120824657,-0.078386389
Class2,0.464217693,0.709327579,0.191314459,0.488865227,0.718794405,-0.191255301,0.48852244,0.30147928,0.228387997,0.493743271,0.300001979,-0.339698732,0.528274238,0.120851859,-0.078475609
Class2,0.464694977,0.708434701,0.193403691,0.488210708,0.718601644,-0.193345726,0.489098668,0.301460981,0.226767927,0.493750095,0.300126761,-0.348164469,0.528394997,0.120882228,-0.087608561
Class2,0.465000719,0.708141983,0.195234403,0.487851977,0.718603671,-0.195195466,0.489390105,0.30145824,0.225930393,0.49375245,0.300335467,-0.352264673,0.52842772,0.120903283,-0.092804603
Class2,0.46516183,0.708064497,0.196459934,0.487728477,0.718620718,-0.196439296,0.489590108,0.30146715,0.225671083,0.493755132,0.300494909,-0.353778541,0.528448224,0.120917425,-0.094738103
Class2,0.465363085,0.708032727,0.197157547,0.487712264,0.718666136,-0.197165519,0.489687413,0.30148983,0.225392625,0.493759215,0.300632179,-0.354204357,0.528489351,0.120923728,-0.096541204
Class2,0.465373129,0.708034158,0.197233617,0.487712085,0.718869269,-0.197275653,0.489932716,0.301655471,0.223816469,0.493755728,0.300997823,-0.35403949,0.528518736,0.120833546,-0.101572901
Class2,0.465382546,0.708037436,0.197942019,0.487601936,0.719097137,-0.198032051,0.490177482,0.301746339,0.223766714,0.493748009,0.301270068,-0.35509938,0.528543115,0.120730825,-0.10479752
Class2,0.46536839,0.708075464,0.198203698,0.487546265,0.71928668,-0.198346883,0.490350664,0.301861197,0.223770037,0.493740022,0.301470906,-0.355740637,0.528555036,0.120676965,-0.107057102
Class2,0.465264589,0.708122671,0.198468924,0.487485617,0.719476223,-0.19865109,0.490386844,0.301971704,0.224401191,0.493740559,0.301565617,-0.356448203,0.528706133,0.120679006,-0.10654106
Class2,0.465202153,0.708116651,0.198413417,0.487483323,0.719506562,-0.19859542,0.49050805,0.302035511,0.224189579,0.493716836,0.301587641,-0.356409907,0.528853238,0.120721869,-0.109009139
Class2,0.465125412,0.708143294,0.198372155,0.487454385,0.719630539,-0.198561981,0.490679681,0.302070588,0.224343061,0.493568629,0.301627159,-0.356922686,0.529284596,0.120724708,-0.109539039
Class2,0.465089947,0.708176494,0.198353916,0.487431645,0.719730794,-0.198557004,0.490792811,0.302107692,0.224348649,0.493468374,0.30166629,-0.357553065,0.529537559,0.120723195,-0.110070065
Class2,0.46482268,0.708347917,0.19813323,0.487328917,0.7199862,-0.198381275,0.490867674,0.302189529,0.224475101,0.49335137,0.301687002,-0.357431263,0.52994597,0.120848387,-0.109768346
Class2,0.464294344,0.708521545,0.196580499,0.487300217,0.720240772,-0.196934998,0.490894586,0.302276343,0.225094691,0.493201226,0.301594704,-0.353317738,0.530142665,0.120987885,-0.109339423
Class2,0.46420005,0.708775401,0.19597815,0.487215728,0.72117275,-0.196361482,0.490934581,0.302310765,0.225148931,0.493046403,0.3015773,-0.351251692,0.530352116,0.121338375,-0.109199211
Class2,0.464108557,0.708947003,0.195356533,0.487136722,0.72173816,-0.195759594,0.491007119,0.302336812,0.224997476,0.492916852,0.301575184,-0.349733353,0.530493557,0.121523663,-0.108893372
Class2,0.463965565,0.708988309,0.194940731,0.486653686,0.722055733,-0.195351809,0.491125524,0.302347362,0.224479675,0.49284178,0.301692277,-0.34924823,0.531134188,0.122223176,-0.108621255
Class2,0.463948995,0.708975792,0.194674477,0.486262172,0.722110808,-0.195071623,0.491284877,0.302354544,0.223745286,0.492786765,0.301854074,-0.348681271,0.531660199,0.122684583,-0.108425945
Class2,0.463763595,0.70890528,0.194458216,0.485503763,0.722073376,-0.194835886,0.491996735,0.302430689,0.223722547,0.49280706,0.301858813,-0.347485065,0.532198727,0.122791111,-0.10768386
Class2,0.463742912,0.708761871,0.193824247,0.485038966,0.722008109,-0.194171578,0.492477477,0.302466601,0.222948253,0.492802322,0.301862687,-0.345894307,0.532455623,0.122817196,-0.107543327
Class2,0.463731229,0.708152175,0.192502066,0.484591961,0.72187084,-0.192793801,0.492964476,0.302511454,0.219096899,0.492865711,0.302055031,-0.344590336,0.533690214,0.122784995,-0.107455134
Class2,0.46369651,0.707918704,0.191646516,0.484359145,0.721853793,-0.191905841,0.493274659,0.302587628,0.218579605,0.493019938,0.302084088,-0.343245238,0.534468055,0.122791082,-0.106649332
Class2,0.463493705,0.707875073,0.189256743,0.483903974,0.722032487,-0.189486757,0.494156837,0.302597821,0.211529925,0.493329436,0.302310318,-0.340675861,0.535781562,0.122957781,-0.107973918
Class2,0.463486642,0.707806587,0.187339529,0.48373735,0.722092509,-0.187550113,0.494659454,0.302613825,0.2079532,0.493599385,0.302461833,-0.338924676,0.536695302,0.123048276,-0.108265139
Class2,0.46336481,0.707776725,0.184560984,0.483504832,0.722110391,-0.184733301,0.495050967,0.302738875,0.204854205,0.493885338,0.302549839,-0.335624695,0.539161742,0.124433011,-0.107306652
Class2,0.463255823,0.707676589,0.18245928,0.483384877,0.722105265,-0.182635278,0.495157182,0.302770883,0.200683042,0.494232059,0.302624822,-0.335149586,0.540725827,0.125692859,-0.107487679
Class2,0.462958872,0.707777739,0.181680262,0.482685208,0.72236979,-0.181785151,0.495204866,0.30302152,0.202312186,0.494925082,0.302763253,-0.335569322,0.544063151,0.126827732,-0.098657183
Class2,0.462855041,0.707924902,0.180869818,0.482460648,0.722620904,-0.180947825,0.495206565,0.303165406,0.202731833,0.495312512,0.302893907,-0.33575812,0.545788169,0.128252938,-0.095886901
Class2,0.46254909,0.708284974,0.180714309,0.482222557,0.722825348,-0.180796281,0.494827598,0.303495258,0.203415453,0.496397018,0.302898675,-0.33591333,0.550635099,0.131797299,-0.091815762
Class2,0.461797029,0.709205568,0.18088603,0.48191011,0.723813713,-0.180973545,0.494245976,0.303725362,0.204314277,0.497152746,0.302909225,-0.336007386,0.55259043,0.133608535,-0.089010581
Class2,0.460469037,0.710521281,0.181420788,0.481856734,0.724578857,-0.181553021,0.493562043,0.304148436,0.208170801,0.497892022,0.302655846,-0.336623251,0.55517292,0.135161266,-0.087451197
Class2,0.459762752,0.711402357,0.181812331,0.481848568,0.72517854,-0.18194519,0.492995799,0.304395556,0.210946962,0.498486787,0.302474707,-0.337235987,0.556048512,0.135646343,-0.085175708
Class2,0.459478259,0.712126672,0.180842131,0.481880218,0.725388348,-0.181007162,0.492851853,0.304499567,0.20946984,0.498893768,0.302214921,-0.337083697,0.55842346,0.139178008,-0.086193763
Class2,0.459139049,0.712692797,0.180287555,0.481905073,0.725587189,-0.180463567,0.492678523,0.304600239,0.208631128,0.499243349,0.30202511,-0.336889386,0.559572637,0.140814617,-0.086658843
Class2,0.458808839,0.71286571,0.178935736,0.481904358,0.725889266,-0.179115444,0.49265039,0.304624438,0.203419104,0.499681354,0.301947415,-0.336655229,0.561342299,0.141361445,-0.088458195
Class2,0.458634645,0.71301645,0.177848488,0.481919706,0.7260589,-0.178004563,0.492643982,0.304641306,0.201789886,0.500199437,0.30177027,-0.336445987,0.562393069,0.141692013,-0.088636979
Class2,0.463001579,0.71221596,0.177516639,0.485346198,0.724095047,-0.177596807,0.488570869,0.303294867,0.194273487,0.487645477,0.301611871,-0.339630187,0.536302924,0.134852543,-0.11786402
Class2,0.467726767,0.710455477,0.179741219,0.485434264,0.722849607,-0.179562002,0.486476749,0.302689284,0.195226416,0.483380616,0.301596522,-0.346664339,0.530022442,0.131701708,-0.117318183
Class2,0.472335041,0.708363056,0.179737806,0.485368729,0.722480595,-0.179527625,0.486153692,0.302478194,0.195500419,0.481100202,0.301525623,-0.349482179,0.52575928,0.128901005,-0.119787574
Class2,0.472889602,0.707359254,0.179128692,0.485972404,0.721714854,-0.178844467,0.485911906,0.302302331,0.192587763,0.480178326,0.301384568,-0.349777311,0.523216307,0.126471952,-0.126507506
Class2,0.472382098,0.707400918,0.179062426,0.486172259,0.721783698,-0.17879039,0.485093981,0.302271634,0.189238265,0.48022002,0.301190168,-0.350470662,0.522019386,0.124971434,-0.125453442
Class2,0.471801728,0.707369685,0.178016976,0.486431956,0.721787691,-0.177761853,0.484483063,0.302082926,0.188768581,0.480140507,0.300915241,-0.350255907,0.52125138,0.123519048,-0.123335972
Class2,0.47134921,0.707375944,0.177899554,0.486723781,0.721650243,-0.177651793,0.48410368,0.301949978,0.188950092,0.479529023,0.300629795,-0.349964231,0.519779921,0.122543402,-0.122791082
Class2,0.471106052,0.707265496,0.177303508,0.486718208,0.721432328,-0.177035734,0.483724475,0.30152002,0.189730808,0.479628295,0.300393522,-0.349914193,0.519625783,0.121622764,-0.122665748
Class2,0.470844775,0.707149684,0.177307427,0.486353189,0.721318543,-0.177034572,0.483556837,0.301460743,0.192076594,0.479565263,0.300371349,-0.349544913,0.518618882,0.121230192,-0.115363203
Class2,0.470655471,0.707065165,0.177197829,0.486066192,0.72128737,-0.176910952,0.483388603,0.301438779,0.192229137,0.479635328,0.300358355,-0.349371076,0.518054008,0.120761164,-0.112232
Class2,0.470480442,0.706975043,0.177379265,0.485598594,0.72129035,-0.177076876,0.483360708,0.301343262,0.193693414,0.479666859,0.300355822,-0.349336237,0.517390132,0.120230928,-0.109655827
Class2,0.470306545,0.706850767,0.17743431,0.485204279,0.721190333,-0.177121401,0.483374536,0.301257819,0.195080012,0.479657114,0.300349414,-0.34939155,0.516917765,0.119757675,-0.107930116
Class2,0.470183343,0.706646383,0.17736578,0.48495546,0.720611334,-0.177053988,0.48338899,0.301143974,0.192478046,0.479679406,0.300158978,-0.350313574,0.515927494,0.11967431,-0.115517132
Class2,0.469582498,0.706584394,0.177370414,0.485032946,0.719814062,-0.177060321,0.482948124,0.301094681,0.192586422,0.479746133,0.29962787,-0.350217998,0.515005171,0.119352922,-0.115177266
Class2,0.469341129,0.706371665,0.177704126,0.484962672,0.718713224,-0.177378699,0.482778579,0.301004916,0.194654793,0.47976917,0.29948017,-0.350295603,0.514327824,0.119190112,-0.113760263
Class2,0.468838751,0.706305206,0.178617179,0.484954059,0.717758358,-0.178275138,0.482619613,0.300994098,0.196828991,0.479807585,0.299408436,-0.351127297,0.513975263,0.1191101,-0.113099851
Class2,0.467449158,0.706312418,0.179664999,0.484920442,0.717360258,-0.179309309,0.482344896,0.300991356,0.202848777,0.47995773,0.299322665,-0.351114154,0.513827801,0.119019434,-0.107825436
Class2,0.46642977,0.706323981,0.179956347,0.484908611,0.717093587,-0.179598093,0.482147813,0.300989687,0.204172149,0.48006326,0.299255133,-0.35107258,0.513715208,0.118926026,-0.106289148
Class2,0.465718925,0.706379175,0.180368736,0.484901905,0.716947496,-0.180004314,0.482044518,0.301076651,0.206211761,0.48016125,0.299050361,-0.350830227,0.513408065,0.118913524,-0.10418763
Class2,0.465206474,0.706399739,0.180761442,0.484903008,0.716787994,-0.180397257,0.481961846,0.301134825,0.206785247,0.480244786,0.298911214,-0.350774378,0.513201714,0.118902959,-0.103475943
Class2,0.464681655,0.706397295,0.181186244,0.484921873,0.716558337,-0.180821866,0.481803864,0.301211238,0.206837818,0.480447382,0.29886961,-0.350742608,0.512625754,0.118887231,-0.103343174
Class2,0.464259982,0.706414044,0.181360871,0.485092431,0.716500878,-0.181002945,0.481562227,0.301314145,0.206729978,0.480701029,0.298830628,-0.350471348,0.512277305,0.11887759,-0.10306932
Class2,0.464072198,0.706428289,0.181316838,0.485100865,0.716498733,-0.180956215,0.48152867,0.301320851,0.206566036,0.480876267,0.298815072,-0.349506199,0.511786878,0.11874827,-0.10300941
Class2,0.463935763,0.706433058,0.181314811,0.48512733,0.716492891,-0.180953637,0.481496245,0.301327109,0.206606939,0.481007785,0.298802912,-0.348595828,0.511490107,0.118669011,-0.102596328
Class2,0.464019924,0.706352651,0.181141421,0.485125899,0.716391087,-0.180771992,0.481505871,0.301270157,0.205608323,0.481028527,0.298791856,-0.348563761,0.510820448,0.118310928,-0.103064112
Class2,0.46404025,0.706322491,0.181133747,0.485135138,0.71635294,-0.180762932,0.481506288,0.30124113,0.205351427,0.481063217,0.29878518,-0.348590881,0.510367692,0.118027411,-0.103361435
Class2,0.464046389,0.70631969,0.181439206,0.48524037,0.716343462,-0.181065768,0.48118943,0.301227897,0.205787748,0.481146246,0.29877916,-0.348909974,0.509852946,0.117826067,-0.103371717
Class2,0.464048654,0.706319451,0.181683481,0.485285878,0.716340303,-0.181310251,0.481012315,0.301217198,0.206671238,0.481206506,0.298779339,-0.349084646,0.509573817,0.117695406,-0.102995962
Class2,0.4640477,0.706293344,0.182101697,0.48531884,0.716249228,-0.181727156,0.480814368,0.301197082,0.207477316,0.481219769,0.298744172,-0.349516988,0.508656204,0.117329501,-0.102982163
Class2,0.463977277,0.70629245,0.182781711,0.485431999,0.71619755,-0.182412624,0.480629593,0.301185668,0.208759636,0.481236488,0.298710138,-0.35005492,0.508258045,0.117087416,-0.10260839
Class2,0.463866591,0.706209898,0.183442309,0.485492676,0.716020644,-0.18307665,0.480283707,0.301066428,0.20955804,0.481438667,0.298638493,-0.350750506,0.508119881,0.11697799,-0.10224437
Class2,0.463814437,0.70616585,0.183991164,0.485546738,0.715896845,-0.183622509,0.480033576,0.300954074,0.210104331,0.48160696,0.298600972,-0.351058185,0.508026242,0.116901264,-0.10195113
Class2,0.463637382,0.70616287,0.18579264,0.485656947,0.715851426,-0.185420305,0.479715198,0.300921798,0.212660819,0.481867194,0.298587769,-0.352325857,0.50803709,0.11685504,-0.098897234
Class2,0.463474751,0.70615977,0.187233597,0.48573643,0.715812325,-0.186865374,0.479473948,0.300886124,0.214480206,0.482055545,0.29856208,-0.353788733,0.508043528,0.116833836,-0.097522408
Class2,0.46337235,0.706193089,0.187836602,0.485828936,0.715805113,-0.187467545,0.479351252,0.300880164,0.215210259,0.482296169,0.298559457,-0.354281008,0.50810039,0.116770521,-0.096207589
Class2,0.463228792,0.706264436,0.188269719,0.485898674,0.715810835,-0.187906027,0.479204625,0.300869673,0.215705693,0.482540131,0.298552901,-0.354676753,0.508173585,0.11675036,-0.095892876
Class2,0.463223547,0.706287503,0.188590869,0.48595652,0.715805829,-0.188227475,0.479132533,0.300845325,0.216837034,0.482610822,0.298478663,-0.3552953,0.508297443,0.116741911,-0.095398925
Class2,0.463218033,0.70629245,0.188877344,0.485962868,0.715798676,-0.188514411,0.479097098,0.300810903,0.217806548,0.482654721,0.298433185,-0.355996937,0.508379579,0.11673294,-0.095175594
Class2,0.463232547,0.706310272,0.189775929,0.486091405,0.715817451,-0.189417765,0.479091674,0.30080384,0.219126269,0.482666284,0.298423976,-0.357065082,0.508393884,0.116700254,-0.094872877
Class2,0.463279992,0.706341028,0.190508604,0.486185461,0.715868115,-0.190154016,0.479100078,0.300793976,0.220092475,0.482680202,0.298421502,-0.358190179,0.508405805,0.116656713,-0.094760887
Class2,0.46327135,0.706342876,0.190680727,0.486224264,0.715865672,-0.190327182,0.479079425,0.300782859,0.219901934,0.482812673,0.298415691,-0.35861513,0.508412421,0.11660821,-0.094689198
